333, 0, 335.803, 2.80301, 335.729, -0.0740051, 331.754, -3.97501, 336.727, 4.97299, 336.733, 0.00601196, 329.632, -7.10101, 329.615, -0.0169983, 334.709, 5.09402, 334.688, -0.0210266, 329.565, -5.12299, 335.591, 6.026, 328.624, -6.96701, 321.131, -7.49298, 315.775, -5.35602, 307.248, -8.52701, 314.585, 7.33701, 312.218, -2.367, 305.993, -6.22498, 306.533, 0.539978, 283.448, -23.085, 284.176, 0.727997, 278.233, -5.94299, 278.809, 0.575989, 274.754, -4.05499, 274.857, 0.102997, 283.042, 8.185, 282.209, -0.832977, 287.647, 5.43799, 280.555, -7.09201, 293.717, 13.162, 309.846, 16.129, 307.208, -2.638, 308.731, 1.52298, 322.625, 13.894, 325.86, 3.23499, 330.395, 4.535, 335.516, 5.121, 331.612, -3.90399, 336.564, 4.952, 333.029, -3.535, 339.066, 6.03702, 333.959, -5.10699, 338.996, 5.03699, 334.717, -4.27899, 335.453, 0.735992, 334.546, -0.907013, 331.497, -3.04898, 327.143, -4.354, 327.917, 0.773987, 323.474, -4.44299, 317.539, -5.935, 321.027, 3.48801, 319.071, -1.95599, 324.977, 5.90598, 318.912, -6.065, 321.619, 2.707, 325.075, 3.45602, 320.959, -4.116, 317.58, -3.37903, 324.042, 6.46201, 329.454, 5.41202, 327.88, -1.57401, 327.857, -0.0230103, 331.389, 3.53201, 336.472, 5.08298, 335.441, -1.03098, 335.786, 0.345001, 332.948, -2.83801, 339.003, 6.05499, 340.003, 1, 338.957, -1.04599, 338.862, -0.0950012, 335.097, -3.76501, 330.58, -4.517, 329.477, -1.103, 330.534, 1.05701, 326.205, -4.32901, 328.566, 2.36102, 320.738, -7.828, 310.703, -10.035, 305.375, -5.328, 311.388, 6.013, 310.641, -0.747009, 306.373, -4.26801, 313.645, 7.272, 315.762, 2.117, 310.348, -5.414, 313.783, 3.435, 319.045, 5.26202, 320.477, 1.43198, 323.455, 2.978, 334.343, 10.888, 331.121, -3.22198, 334.049, 2.92801, 339.948, 5.89899, 340.012, 0.0639954, 334.975, -5.03699, 333.997, -0.977997, 338.993, 4.996, 334.909, -4.08401, 338.86, 3.95099, 331.69, -7.16998, 334.925, 3.23499, 334.988, 0.0630188, 334.829, -0.158997, 334.158, -0.671021, 334.161, 0.00302124, 334.219, 0.0579834, 333.224, -0.994995, 335.188, 1.96399, 340.198, 5.01001, 334.109, -6.08899, 336.792, 2.68298, 338.049, 1.25702, 335.075, -2.974, 334.006, -1.069, 334.998, 0.991974, 340.046, 5.048, 333.03, -7.01599, 334.049, 1.01901, 339.074, 5.02499, 333, -6.07401, 339.072, 6.07199, 338.84, -0.231995, 329.683, -9.15698, 339.006, 9.323, 338.977, -0.0290222, 338.977, 0, 338.977, 0
332, 0, 335.803, 3.80301, 338.729, 2.92599, 334.754, -3.97501, 336.727, 1.97299, 334.733, -1.99399, 329.632, -5.10101, 333.615, 3.983, 334.709, 1.09402, 332.688, -2.02103, 327.565, -5.12299, 338.591, 11.026, 331.624, -6.96701, 326.131, -5.49298, 313.775, -12.356, 311.248, -2.52701, 319.585, 8.33701, 316.218, -3.367, 303.993, -12.225, 309.533, 5.53998, 282.448, -27.085, 284.176, 1.728, 282.233, -1.94299, 283.809, 1.57599, 277.754, -6.05499, 278.857, 1.103, 283.042, 4.185, 285.209, 2.16702, 287.647, 2.43799, 285.555, -2.09201, 298.717, 13.162, 309.846, 11.129, 305.208, -4.638, 306.731, 1.52298, 321.625, 14.894, 329.86, 8.23499, 329.395, -0.464996, 340.516, 11.121, 331.612, -8.90399, 340.564, 8.952, 338.029, -2.535, 342.066, 4.03702, 338.959, -3.10699, 337.996, -0.963013, 333.717, -4.27899, 340.453, 6.73599, 332.546, -7.90701, 330.497, -2.04898, 330.143, -0.354004, 332.917, 2.77399, 327.474, -5.44299, 320.539, -6.935, 324.027, 3.48801, 323.071, -0.955994, 327.977, 4.90598, 321.912, -6.065, 326.619, 4.707, 330.075, 3.45602, 325.959, -4.116, 316.58, -9.37903, 329.042, 12.462, 334.454, 5.41202, 332.88, -1.57401, 330.857, -2.02301, 336.389, 5.53201, 341.472, 5.08298, 339.441, -2.03098, 335.786, -3.655, 335.948, 0.161987, 339.003, 3.05499, 338.003, -1, 336.957, -1.04599, 342.862, 5.905, 335.097, -7.76501, 328.58, -6.517, 334.477, 5.897, 329.534, -4.94299, 324.205, -5.32901, 333.566, 9.36102, 324.738, -8.828, 308.703, -16.035, 308.375, -0.328003, 316.388, 8.013, 315.641, -0.747009, 305.373, -10.268, 318.645, 13.272, 313.762, -4.883, 308.348, -5.414, 318.783, 10.435, 319.045, 0.262024, 318.477, -0.568024, 323.455, 4.978, 339.343, 15.888, 331.121, -8.22198, 333.049, 1.92801, 338.948, 5.89899, 343.012, 4.064, 339.975, -3.03699, 331.997, -7.978, 341.993, 9.996, 338.909, -3.08401, 343.86, 4.95099, 334.69, -9.16998, 333.925, -0.765015, 337.988, 4.06302, 337.829, -0.158997, 333.158, -4.67102, 332.161, -0.996979, 334.219, 2.05798, 337.224, 3.005, 334.188, -3.03601, 340.198, 6.01001, 334.109, -6.08899, 341.792, 7.68298, 343.049, 1.25702, 338.075, -4.974, 338.006, -0.0690002, 333.998, -4.00803, 338.046, 4.048, 336.03, -2.01599, 337.049, 1.01901, 342.074, 5.02499, 337, -5.07401, 343.072, 6.07199, 336.84, -6.23199, 333.683, -3.15698, 337.006, 3.323, 342.977, 5.97098, 342.977, 0, 342.977, 0
330, 0, 333.803, 3.80301, 337.729, 3.92599, 332.754, -4.97501, 336.727, 3.97299, 338.733, 2.00601, 333.632, -5.10101, 332.615, -1.017, 339.709, 7.09402, 336.688, -3.02103, 327.565, -9.12299, 338.591, 11.026, 331.624, -6.96701, 325.131, -6.49298, 313.775, -11.356, 310.248, -3.52701, 322.585, 12.337, 319.218, -3.367, 303.993, -15.225, 307.533, 3.53998, 285.448, -22.085, 284.176, -1.272, 286.233, 2.05701, 286.809, 0.575989, 277.754, -9.05499, 281.857, 4.103, 286.042, 4.185, 285.209, -0.832977, 290.647, 5.43799, 285.555, -5.09201, 303.717, 18.162, 307.846, 4.129, 309.208, 1.362, 310.731, 1.52298, 324.625, 13.894, 333.86, 9.23499, 333.395, -0.464996, 340.516, 7.121, 334.612, -5.90399, 345.564, 10.952, 342.029, -3.535, 342.066, 0.0370178, 338.959, -3.10699, 342.996, 4.03699, 333.717, -9.27899, 339.453, 5.73599, 337.546, -1.90701, 335.497, -2.04898, 335.143, -0.354004, 331.917, -3.22601, 332.474, 0.557007, 320.539, -11.935, 329.027, 8.48801, 326.071, -2.95599, 330.977, 4.90598, 325.912, -5.065, 329.619, 3.707, 335.075, 5.45602, 325.959, -9.116, 320.58, -5.37903, 329.042, 8.46201, 334.454, 5.41202, 332.88, -1.57401, 330.857, -2.02301, 339.389, 8.53201, 339.472, 0.0829773, 339.441, -0.0309753, 333.786, -5.655, 333.948, 0.161987, 343.003, 9.05499, 343.003, 0, 336.957, -6.04599, 347.862, 10.905, 340.097, -7.76501, 326.58, -13.517, 332.477, 5.897, 328.534, -3.94299, 327.205, -1.32901, 333.566, 6.36102, 327.738, -5.828, 307.703, -20.035, 308.375, 0.671997, 319.388, 11.013, 313.641, -5.74701, 305.373, -8.26801, 316.645, 11.272, 316.762, 0.117004, 306.348, -10.414, 316.783, 10.435, 317.045, 0.262024, 317.477, 0.431976, 322.455, 4.978, 344.343, 21.888, 330.121, -14.222, 338.049, 7.92801, 342.948, 4.89899, 343.012, 0.0639954, 339.975, -3.03699, 335.997, -3.978, 340.993, 4.996, 337.909, -3.08401, 341.86, 3.95099, 337.69, -4.16998, 336.925, -0.765015, 337.988, 1.06302, 341.829, 3.841, 336.158, -5.67102, 332.161, -3.99698, 337.219, 5.05798, 335.224, -1.995, 334.188, -1.03601, 339.198, 5.01001, 338.109, -1.08899, 346.792, 8.68298, 348.049, 1.25702, 336.075, -11.974, 337.006, 0.931, 337.998, 0.991974, 342.046, 4.048, 340.03, -2.01599, 340.049, 0.0190125, 345.074, 5.02499, 335, -10.074, 343.072, 8.07199, 341.84, -1.23199, 331.683, -10.157, 337.006, 5.323, 340.977, 3.97098, 340.977, 0, 340.977, 0
329, 0, 336.803, 7.80301, 335.729, -1.07401, 330.754, -4.97501, 336.727, 5.97299, 336.733, 0.00601196, 336.632, -0.101013, 330.615, -6.017, 338.709, 8.09402, 336.688, -2.02103, 325.565, -11.123, 336.591, 11.026, 334.624, -1.96701, 330.131, -4.49298, 317.775, -12.356, 315.248, -2.52701, 320.585, 5.33701, 324.218, 3.633, 308.993, -15.225, 307.533, -1.46002, 288.448, -19.085, 287.176, -1.272, 291.233, 4.05701, 286.809, -4.42401, 282.754, -4.05499, 279.857, -2.897, 284.042, 4.185, 290.209, 6.16702, 295.647, 5.43799, 289.555, -6.09201, 301.717, 12.162, 311.846, 10.129, 313.208, 1.362, 308.731, -4.47702, 327.625, 18.894, 331.86, 4.23499, 332.395, 0.535004, 345.516, 13.121, 338.612, -6.90399, 349.564, 10.952, 342.029, -7.535, 340.066, -1.96298, 336.959, -3.10699, 341.996, 5.03699, 336.717, -5.27899, 342.453, 5.73599, 341.546, -0.907013, 338.497, -3.04898, 340.143, 1.646, 336.917, -3.22601, 330.474, -6.44299, 319.539, -10.935, 333.027, 13.488, 324.071, -8.95599, 334.977, 10.906, 328.912, -6.065, 329.619, 0.707001, 333.075, 3.45602, 328.959, -4.116, 325.58, -3.37903, 329.042, 3.46201, 338.454, 9.41202, 336.88, -1.57401, 333.857, -3.02301, 342.389, 8.53201, 339.472, -2.91702, 342.441, 2.96902, 331.786, -10.655, 337.948, 6.16199, 348.003, 10.055, 341.003, -7, 341.957, 0.95401, 351.862, 9.905, 339.097, -12.765, 331.58, -7.517, 330.477, -1.103, 332.534, 2.05701, 331.205, -1.32901, 337.566, 6.36102, 327.738, -9.828, 311.703, -16.035, 311.375, -0.328003, 324.388, 13.013, 317.641, -6.74701, 310.373, -7.26801, 320.645, 10.272, 319.762, -0.882996, 304.348, -15.414, 314.783, 10.435, 315.045, 0.262024, 317.477, 2.43198, 321.455, 3.978, 348.343, 26.888, 328.121, -20.222, 341.049, 12.928, 342.948, 1.89899, 347.012, 4.064, 342.975, -4.03699, 340.997, -1.978, 344.993, 3.996, 340.909, -4.08401, 346.86, 5.95099, 341.69, -5.16998, 340.925, -0.765015, 337.988, -2.93698, 346.829, 8.841, 340.158, -6.67102, 331.161, -8.99698, 336.219, 5.05798, 338.224, 2.005, 337.188, -1.03601, 337.198, 0.0100098, 337.109, -0.0889893, 345.792, 8.68298, 347.049, 1.25702, 335.075, -11.974, 335.006, -0.0690002, 337.998, 2.99197, 340.046, 2.048, 344.03, 3.98401, 345.049, 1.01901, 345.074, 0.0249939, 333, -12.074, 346.072, 13.072, 339.84, -6.23199, 329.683, -10.157, 342.006, 12.323, 340.977, -1.02902, 340.977, 0, 340.977, 0
328, 0, 341.803, 13.803, 334.729, -7.07401, 330.754, -3.97501, 341.727, 10.973, 340.733, -0.993988, 336.632, -4.10101, 334.615, -2.017, 341.709, 7.09402, 335.688, -6.02103, 328.565, -7.12299, 335.591, 7.026, 334.624, -0.96701, 334.131, -0.492981, 322.775, -11.356, 315.248, -7.52701, 318.585, 3.33701, 322.218, 3.633, 308.993, -13.225, 305.533, -3.46002, 288.448, -17.085, 290.176, 1.728, 296.233, 6.05701, 289.809, -6.42401, 280.754, -9.05499, 282.857, 2.103, 287.042, 4.185, 288.209, 1.16702, 295.647, 7.43799, 292.555, -3.09201, 304.717, 12.162, 315.846, 11.129, 311.208, -4.638, 307.731, -3.47702, 327.625, 19.894, 331.86, 4.23499, 332.395, 0.535004, 345.516, 13.121, 337.612, -7.90399, 354.564, 16.952, 340.029, -14.535, 340.066, 0.0370178, 339.959, -0.106995, 339.996, 0.0369873, 340.717, 0.721008, 341.453, 0.735992, 344.546, 3.09299, 343.497, -1.04898, 339.143, -4.354, 339.917, 0.773987, 333.474, -6.44299, 324.539, -8.935, 337.027, 12.488, 329.071, -7.95599, 333.977, 4.90598, 326.912, -7.065, 327.619, 0.707001, 337.075, 9.45602, 331.959, -5.116, 328.58, -3.37903, 328.042, -0.537994, 338.454, 10.412, 335.88, -2.57401, 336.857, 0.97699, 341.389, 4.53201, 337.472, -3.91702, 342.441, 4.96902, 330.786, -11.655, 340.948, 10.162, 352.003, 11.055, 344.003, -8, 341.957, -2.04599, 356.862, 14.905, 339.097, -17.765, 335.58, -3.517, 333.477, -2.103, 337.534, 4.05701, 330.205, -7.32901, 342.566, 12.361, 326.738, -15.828, 315.703, -11.035, 316.375, 0.671997, 322.388, 6.013, 317.641, -4.74701, 310.373, -7.26801, 320.645, 10.272, 319.762, -0.882996, 303.348, -16.414, 318.783, 15.435, 313.045, -5.73798, 316.477, 3.43198, 320.455, 3.978, 352.343, 31.888, 331.121, -21.222, 339.049, 7.92801, 341.948, 2.89899, 352.012, 10.064, 346.975, -5.03699, 343.997, -2.978, 349.993, 5.996, 339.909, -10.084, 350.86, 10.951, 340.69, -10.17, 338.925, -1.76501, 341.988, 3.06302, 346.829, 4.841, 344.158, -2.67102, 335.161, -8.99698, 336.219, 1.05798, 337.224, 1.005, 341.188, 3.96399, 336.198, -4.98999, 340.109, 3.91101, 349.792, 9.68298, 350.049, 0.257019, 334.075, -15.974, 335.006, 0.931, 335.998, 0.991974, 344.046, 8.048, 349.03, 4.98401, 343.049, -5.98099, 345.074, 2.02499, 333, -12.074, 346.072, 13.072, 344.84, -1.23199, 332.683, -12.157, 340.006, 7.323, 343.977, 3.97098, 343.977, 0, 343.977, 0
332, 0, 339.803, 7.80301, 339.729, -0.0740051, 329.754, -9.97501, 345.727, 15.973, 339.733, -5.99399, 336.632, -3.10101, 334.615, -2.017, 344.709, 10.094, 338.688, -6.02103, 327.565, -11.123, 340.591, 13.026, 337.624, -2.96701, 334.131, -3.49298, 321.775, -12.356, 318.248, -3.52701, 321.585, 3.33701, 321.218, -0.367004, 312.993, -8.22498, 303.533, -9.46002, 286.448, -17.085, 295.176, 8.728, 294.233, -0.942993, 292.809, -1.42401, 283.754, -9.05499, 287.857, 4.103, 291.042, 3.185, 292.209, 1.16702, 293.647, 1.43799, 292.555, -1.09201, 304.717, 12.162, 313.846, 9.129, 309.208, -4.638, 310.731, 1.52298, 331.625, 20.894, 336.86, 5.23499, 335.395, -1.465, 348.516, 13.121, 342.612, -5.90399, 354.564, 11.952, 339.029, -15.535, 344.066, 5.03702, 339.959, -4.10699, 344.996, 5.03699, 339.717, -5.27899, 346.453, 6.73599, 342.546, -3.90701, 348.497, 5.95102, 344.143, -4.354, 343.917, -0.226013, 331.474, -12.443, 329.539, -1.935, 342.027, 12.488, 333.071, -8.95599, 336.977, 3.90598, 324.912, -12.065, 332.619, 7.707, 337.075, 4.45602, 335.959, -1.116, 327.58, -8.37903, 326.042, -1.53799, 337.454, 11.412, 338.88, 1.42599, 339.857, 0.97699, 341.389, 1.53201, 341.472, 0.0829773, 341.441, -0.0309753, 334.786, -6.655, 343.948, 9.16199, 350.003, 6.05499, 344.003, -6, 345.957, 1.95401, 359.862, 13.905, 342.097, -17.765, 339.58, -2.517, 332.477, -7.103, 340.534, 8.05701, 334.205, -6.32901, 340.566, 6.36102, 326.738, -13.828, 318.703, -8.035, 314.375, -4.328, 322.388, 8.013, 320.641, -1.74701, 313.373, -7.26801, 320.645, 7.272, 324.762, 4.117, 306.348, -18.414, 318.783, 12.435, 312.045, -6.73798, 314.477, 2.43198, 325.455, 10.978, 351.343, 25.888, 331.121, -20.222, 339.049, 7.92801, 346.948, 7.89899, 350.012, 3.064, 350.975, 0.963013, 347.997, -2.978, 353.993, 5.996, 338.909, -15.084, 348.86, 9.95099, 345.69, -3.16998, 341.925, -3.76501, 346.988, 5.06302, 349.829, 2.841, 349.158, -0.671021, 339.161, -9.99698, 334.219, -4.94202, 335.224, 1.005, 346.188, 10.964, 339.198, -6.98999, 344.109, 4.91101, 349.792, 5.68298, 350.049, 0.257019, 339.075, -10.974, 335.006, -4.069, 339.998, 4.99197, 344.046, 4.048, 347.03, 2.98401, 347.049, 0.0190125, 348.074, 1.02499, 338, -10.074, 345.072, 7.07199, 347.84, 2.76801, 337.683, -10.157, 345.006, 7.323, 347.977, 2.97098, 347.977, 0, 347.977, 0
331, 0, 337.803, 6.80301, 338.729, 0.925995, 332.754, -5.97501, 350.727, 17.973, 339.733, -10.994, 336.632, -3.10101, 337.615, 0.983002, 349.709, 12.094, 343.688, -6.02103, 330.565, -13.123, 344.591, 14.026, 341.624, -2.96701, 333.131, -8.49298, 319.775, -13.356, 323.248, 3.47299, 320.585, -2.66299, 325.218, 4.633, 312.993, -12.225, 306.533, -6.46002, 289.448, -17.085, 298.176, 8.728, 292.233, -5.94299, 290.809, -1.42401, 283.754, -7.05499, 287.857, 4.103, 296.042, 8.185, 297.209, 1.16702, 297.647, 0.437988, 291.555, -6.09201, 309.717, 18.162, 318.846, 9.129, 309.208, -9.638, 310.731, 1.52298, 336.625, 25.894, 336.86, 0.234985, 340.395, 3.535, 346.516, 6.121, 340.612, -5.90399, 359.564, 18.952, 339.029, -20.535, 342.066, 3.03702, 344.959, 2.89301, 343.996, -0.963013, 343.717, -0.278992, 350.453, 6.73599, 345.546, -4.90701, 348.497, 2.95102, 347.143, -1.354, 342.917, -4.22601, 329.474, -13.443, 328.539, -0.934998, 347.027, 18.488, 332.071, -14.956, 341.977, 9.90598, 324.912, -17.065, 335.619, 10.707, 340.075, 4.45602, 340.959, 0.884003, 330.58, -10.379, 329.042, -1.53799, 335.454, 6.41202, 336.88, 1.42599, 342.857, 5.97699, 341.389, -1.46799, 340.472, -0.917023, 340.441, -0.0309753, 332.786, -7.655, 342.948, 10.162, 354.003, 11.055, 343.003, -11, 350.957, 7.95401, 362.862, 11.905, 346.097, -16.765, 339.58, -6.517, 335.477, -4.103, 338.534, 3.05701, 337.205, -1.32901, 343.566, 6.36102, 325.738, -17.828, 317.703, -8.035, 317.375, -0.328003, 321.388, 4.013, 320.641, -0.747009, 316.373, -4.26801, 325.645, 9.272, 324.762, -0.882996, 306.348, -18.414, 321.783, 15.435, 315.045, -6.73798, 317.477, 2.43198, 328.455, 10.978, 355.343, 26.888, 336.121, -19.222, 344.049, 7.92801, 351.948, 7.89899, 348.012, -3.936, 354.975, 6.96301, 352.997, -1.978, 353.993, 0.996002, 342.909, -11.084, 352.86, 9.95099, 344.69, -8.16998, 345.925, 1.23499, 346.988, 1.06302, 349.829, 2.841, 353.158, 3.32898, 342.161, -10.997, 333.219, -8.94202, 335.224, 2.005, 350.188, 14.964, 339.198, -10.99, 342.109, 2.91101, 349.792, 7.68298, 354.049, 4.25702, 338.075, -15.974, 339.006, 0.931, 343.998, 4.99197, 343.046, -0.951996, 352.03, 8.98401, 346.049, -5.98099, 346.074, 0.0249939, 337, -9.07401, 349.072, 12.072, 351.84, 2.76801, 336.683, -15.157, 345.006, 8.323, 347.977, 2.97098, 347.977, 0, 347.977, 0
330, 0, 342.803, 12.803, 336.729, -6.07401, 331.754, -4.97501, 349.727, 17.973, 344.733, -4.99399, 339.632, -5.10101, 340.615, 0.983002, 353.709, 13.094, 347.688, -6.02103, 334.565, -13.123, 342.591, 8.026, 344.624, 2.03299, 338.131, -6.49298, 324.775, -13.356, 321.248, -3.52701, 319.585, -1.66299, 325.218, 5.633, 315.993, -9.22498, 309.533, -6.46002, 288.448, -21.085, 297.176, 8.728, 297.233, 0.0570068, 288.809, -8.42401, 288.754, -0.0549927, 286.857, -1.897, 295.042, 8.185, 301.209, 6.16702, 302.647, 1.43799, 290.555, -12.092, 309.717, 19.162, 317.846, 8.129, 312.208, -5.638, 313.731, 1.52298, 336.625, 22.894, 336.86, 0.234985, 343.395, 6.535, 346.516, 3.121, 344.612, -1.90399, 358.564, 13.952, 337.029, -21.535, 341.066, 4.03702, 343.959, 2.89301, 343.996, 0.0369873, 341.717, -2.27899, 353.453, 11.736, 344.546, -8.90701, 353.497, 8.95102, 345.143, -8.354, 341.917, -3.22601, 333.474, -8.44299, 332.539, -0.934998, 345.027, 12.488, 331.071, -13.956, 340.977, 9.90598, 328.912, -12.065, 339.619, 10.707, 340.075, 0.456024, 345.959, 5.884, 333.58, -12.379, 327.042, -6.53799, 334.454, 7.41202, 334.88, 0.425995, 346.857, 11.977, 341.389, -5.46799, 338.472, -2.91702, 339.441, 0.969025, 337.786, -1.655, 341.948, 4.16199, 353.003, 11.055, 341.003, -12, 348.957, 7.95401, 360.862, 11.905, 345.097, -15.765, 338.58, -6.517, 340.477, 1.897, 342.534, 2.05701, 342.205, -0.32901, 343.566, 1.36102, 329.738, -13.828, 316.703, -13.035, 322.375, 5.672, 321.388, -0.987, 323.641, 2.25299, 315.373, -8.26801, 330.645, 15.272, 327.762, -2.883, 306.348, -21.414, 324.783, 18.435, 319.045, -5.73798, 320.477, 1.43198, 328.455, 7.978, 359.343, 30.888, 335.121, -24.222, 343.049, 7.92801, 351.948, 8.89899, 348.012, -3.936, 354.975, 6.96301, 350.997, -3.978, 358.993, 7.996, 346.909, -12.084, 352.86, 5.95099, 343.69, -9.16998, 343.925, 0.234985, 344.988, 1.06302, 354.829, 9.841, 352.158, -2.67102, 345.161, -6.99698, 336.219, -8.94202, 338.224, 2.005, 354.188, 15.964, 339.198, -14.99, 341.109, 1.91101, 354.792, 13.683, 358.049, 3.25702, 341.075, -16.974, 338.006, -3.069, 346.998, 8.99197, 341.046, -5.952, 357.03, 15.984, 345.049, -11.981, 350.074, 5.02499, 340, -10.074, 353.072, 13.072, 349.84, -3.23199, 334.683, -15.157, 343.006, 8.323, 352.977, 9.97098, 352.977, 0, 352.977, 0
329, 0, 347.803, 18.803, 339.729, -8.07401, 330.754, -8.97501, 347.727, 16.973, 342.733, -4.99399, 337.632, -5.10101, 343.615, 5.983, 357.709, 14.094, 351.688, -6.02103, 334.565, -17.123, 346.591, 12.026, 342.624, -3.96701, 336.131, -6.49298, 328.775, -7.35602, 325.248, -3.52701, 318.585, -6.66299, 329.218, 10.633, 315.993, -13.225, 313.533, -2.46002, 292.448, -21.085, 300.176, 7.728, 300.233, 0.0570068, 288.809, -11.424, 288.754, -0.0549927, 291.857, 3.103, 298.042, 6.185, 305.209, 7.16702, 306.647, 1.43799, 294.555, -12.092, 309.717, 15.162, 317.846, 8.129, 315.208, -2.638, 316.731, 1.52298, 341.625, 24.894, 341.86, 0.234985, 343.395, 1.535, 350.516, 7.121, 349.612, -0.903992, 363.564, 13.952, 342.029, -21.535, 341.066, -0.962982, 346.959, 5.89301, 341.996, -4.96301, 346.717, 4.72101, 353.453, 6.73599, 349.546, -3.90701, 352.497, 2.95102, 345.143, -7.354, 339.917, -5.22601, 337.474, -2.44299, 336.539, -0.934998, 344.027, 7.48801, 335.071, -8.95599, 344.977, 9.90598, 332.912, -12.065, 339.619, 6.707, 343.075, 3.45602, 350.959, 7.884, 331.58, -19.379, 330.042, -1.53799, 333.454, 3.41202, 333.88, 0.425995, 351.857, 17.977, 346.389, -5.46799, 342.472, -3.91702, 343.441, 0.969025, 335.786, -7.655, 339.948, 4.16199, 353.003, 13.055, 344.003, -9, 347.957, 3.95401, 360.862, 12.905, 343.097, -17.765, 337.58, -5.517, 339.477, 1.897, 342.534, 3.05701, 342.205, -0.32901, 342.566, 0.361023, 328.738, -13.828, 316.703, -12.035, 326.375, 9.672, 319.388, -6.987, 323.641, 4.25299, 315.373, -8.26801, 328.645, 13.272, 325.762, -2.883, 306.348, -19.414, 322.783, 16.435, 319.045, -3.73798, 324.477, 5.43198, 332.455, 7.978, 358.343, 25.888, 340.121, -18.222, 343.049, 2.92801, 354.948, 11.899, 346.012, -8.936, 353.975, 7.96301, 353.997, 0.0220032, 361.993, 7.996, 349.909, -12.084, 356.86, 6.95099, 348.69, -8.16998, 343.925, -4.76501, 342.988, -0.936981, 352.829, 9.841, 352.158, -0.671021, 350.161, -1.99698, 339.219, -10.942, 338.224, -0.994995, 358.188, 19.964, 339.198, -18.99, 341.109, 1.91101, 358.792, 17.683, 361.049, 2.25702, 346.075, -14.974, 337.006, -9.069, 346.998, 9.99197, 346.046, -0.951996, 360.03, 13.984, 349.049, -10.981, 349.074, 0.0249939, 340, -9.07401, 358.072, 18.072, 348.84, -9.23199, 337.683, -11.157, 348.006, 10.323, 356.977, 8.97098, 356.977, 0, 356.977, 0
332, 0, 345.803, 13.803, 344.729, -1.07401, 328.754, -15.975, 352.727, 23.973, 341.733, -10.994, 341.632, -0.101013, 346.615, 4.983, 356.709, 10.094, 349.688, -7.02103, 334.565, -15.123, 344.591, 10.026, 342.624, -1.96701, 334.131, -8.49298, 331.775, -2.35602, 330.248, -1.52701, 316.585, -13.663, 329.218, 12.633, 319.993, -9.22498, 312.533, -7.46002, 292.448, -20.085, 303.176, 10.728, 304.233, 1.05701, 293.809, -10.424, 291.754, -2.05499, 296.857, 5.103, 302.042, 5.185, 310.209, 8.16702, 311.647, 1.43799, 294.555, -17.092, 307.717, 13.162, 317.846, 10.129, 314.208, -3.638, 315.731, 1.52298, 341.625, 25.894, 340.86, -0.765015, 348.395, 7.535, 354.516, 6.121, 354.612, 0.0960083, 362.564, 7.952, 342.029, -20.535, 339.066, -2.96298, 344.959, 5.89301, 341.996, -2.96301, 346.717, 4.72101, 358.453, 11.736, 353.546, -4.90701, 350.497, -3.04898, 348.143, -2.354, 337.917, -10.226, 336.474, -1.44299, 341.539, 5.065, 342.027, 0.488007, 340.071, -1.95599, 342.977, 2.90598, 337.912, -5.065, 339.619, 1.707, 346.075, 6.45602, 349.959, 3.884, 331.58, -18.379, 334.042, 2.46201, 331.454, -2.58798, 331.88, 0.425995, 350.857, 18.977, 350.389, -0.467987, 345.472, -4.91702, 348.441, 2.96902, 340.786, -7.655, 344.948, 4.16199, 356.003, 11.055, 342.003, -14, 352.957, 10.954, 364.862, 11.905, 348.097, -16.765, 342.58, -5.517, 338.477, -4.103, 342.534, 4.05701, 347.205, 4.67099, 342.566, -4.63898, 328.738, -13.828, 315.703, -13.035, 326.375, 10.672, 323.388, -2.987, 328.641, 5.25299, 314.373, -14.268, 331.645, 17.272, 324.762, -6.883, 305.348, -19.414, 326.783, 21.435, 317.045, -9.73798, 327.477, 10.432, 337.455, 9.978, 362.343, 24.888, 338.121, -24.222, 341.049, 2.92801, 352.948, 11.899, 351.012, -1.936, 358.975, 7.96301, 353.997, -4.978, 364.993, 10.996, 348.909, -16.084, 361.86, 12.951, 353.69, -8.16998, 347.925, -5.76501, 347.988, 0.0630188, 355.829, 7.841, 357.158, 1.32898, 350.161, -6.99698, 337.219, -12.942, 343.224, 6.005, 356.188, 12.964, 339.198, -16.99, 341.109, 1.91101, 362.792, 21.683, 365.049, 2.25702, 346.075, -18.974, 341.006, -5.069, 349.998, 8.99197, 346.046, -3.952, 359.03, 12.984, 353.049, -5.98099, 348.074, -4.97501, 343, -5.07401, 357.072, 14.072, 347.84, -9.23199, 340.683, -7.15698, 351.006, 10.323, 356.977, 5.97098, 356.977, 0, 356.977, 0
